0.0333333,0.0
0.0666333,0.0709011512044544
0.0999333,0.1627630458615208
0.13323330000000003,0.3614740261983513
0.1665333,0.6037135470723082
0.1998333,0.8849081506660763
0.2331333,1.1557812568102648
0.2664333,1.4069768624297403
0.2997332999999999,1.6614857580688795
0.3330333,1.9335069391139204
0.3663333,2.238812773644117
0.3996333,2.544017467757985
0.4329333,2.835934630831364
0.4662333,3.118376222718244
0.4995333,3.4067359375819466
0.5328333,3.703961676970768
0.5661333,3.971883777293696
0.5994333,4.229138196319832
0.6327333,4.479721031373879
0.6660332999999999,4.709096747280208
0.6993332999999999,4.919397389909872
0.7326333,5.105355830858846
0.7659333,5.29495314414105
0.7992333,5.482486392676854
0.8325333,5.666550920364058
0.8658333,5.796011218467712
0.8991333,5.9531036182836266
0.9324333,6.096969116468071
0.9657333,6.202483088215681
0.9990333,6.304401554868265
1.0323333,6.400144983178625
1.0656333,6.477474386711915
1.0989333,6.557057887192992
1.1322332999999998,6.627246118564828
1.1655333,6.664694427238587
1.1988332999999998,6.753159629976069
1.2321332999999999,6.8452423928087445
1.2654332999999998,6.913666555400372
1.2987332999999999,7.0359927496706804
1.3320332999999998,7.102122330804146
1.3653332999999999,7.191321361891967
1.3986332999999997,7.274682578987117
1.4319332999999999,7.400851420832397
1.4652332999999997,7.492632215104429
1.4985332999999998,7.527652352504423
1.5318332999999997,7.682299655801456
1.5651332999999998,7.685520068393064
1.5984333,7.769768380973303
1.6317332999999998,7.830960204004798
1.6650333,7.90650381925096
1.6983332999999998,7.940818476833701
1.7316333,7.95847489012306
1.7649332999999998,8.066891706920583
1.7982333,8.151555219102585
1.8315333,8.187777934067967
1.8648333,8.167947302285036
1.8981333,8.20132563856974
1.9314333,8.238234118325106
1.9647333,8.316895389310686
1.9980333,8.299107127829856
2.0313333,8.30712942073591
2.0646333,8.300094832643223
2.0979333,8.355547335497102
2.1312333,8.460825023358487
2.1645333,8.454456965441649
2.1978333,8.447200342362809
2.2311333,8.499731624647364
2.2644333,8.575653264834225
2.2977333,8.478654717607554
2.3310333,8.536738974038732
2.3643333,8.649859721193458
2.3976333,8.644285525373682
2.4309333,8.674209737332918
2.4642333,8.751061716443516
2.4975333,8.704209316883086
2.5308333,8.721130247738634
2.5641333,8.687347688766655
2.5974333,8.730033493244594
2.6307333,8.833914454103798
2.6640333,8.833116193453943
2.6973333,8.815700573614016
2.7306333,8.855201769823518
2.7639333,8.819287805879226
2.7972333,8.856287043376467
2.8305333,8.87013574064637
2.8638333,8.891621245429834
2.8971333,8.856615496956161
2.9304333,8.900474414810851
2.9637333,9.00133863749374
2.9970333,8.925230525170475
3.0303333,8.92108796749779
3.0636333,8.974402421406678
3.0969333,8.946273006797037
3.1302333,8.998494973798158
3.1635333,8.999591182952775
3.1968333,9.003000885037737
3.2301333,8.979293371380606
3.2634333,9.030032930100306
3.2967333,9.012441694295328
3.3300333,8.982787210363137
