x_fold,y,gp_mod
-0.7595572479577104,0.00020898853168005438,4.18032007676876e-07
-0.7581683682918001,0.0011525299388812638,4.219303904701295e-07
-0.7567794886261172,-0.00015510852719402557,4.240383873490161e-07
-0.7553906089611164,3.010550201798523e-06,4.237277191438542e-07
-0.754001729294524,0.0009335577115963112,4.2023536477187834e-07
-0.7526128496290685,0.0003653493410198383,4.1273991131990256e-07
-0.7512239699629308,-0.00041302997757264315,4.013416141692598e-07
-0.7498350902967932,0.0008621363282959038,3.8648315144305784e-07
-0.748446210631565,0.00037655999406505103,3.683062552407693e-07
-0.7470573309654274,0.0004424757730652207,3.478393551536106e-07
-0.7456684513574974,-0.0007134819576831708,3.269115626752512e-07
-0.7442795716922692,-0.0007148842420932056,3.0785167341874585e-07
-0.7428906920265863,-9.079013880120002e-05,2.9226479143784733e-07
-0.7415018123613581,-0.0009239133769975982,2.8096871944863224e-07
-0.7401129326952205,-0.00030358856980838844,2.745528202341103e-07
-0.7387240530290828,-0.0005969628112918457,2.728265417639501e-07
-0.7373351733633999,9.009751881894346e-06,2.7524475234677905e-07
-0.7359462936972623,-0.0001997894861813787,2.809320161648823e-07
-0.7345574140311246,-0.0002308322121300499,2.89229680967266e-07
-0.7331685344231946,-0.000500465101375358,2.9959280127289495e-07
-0.7317796547579665,2.133148141258978e-05,3.113746756936329e-07
-0.7303907750931931,2.43796077750158e-05,3.2360559217755083e-07
-0.7290018954270554,-1.6160725578417967e-05,3.3546451389458646e-07
-0.7276130157609177,0.00010784166945576601,3.463628768364388e-07
-0.726224136095917,0.0001159983124054964,3.558764816223298e-07
-0.7248352564877596,0.0005045692440128757,3.6382686737655724e-07
-0.7234463768216219,0.0003927087927730888,3.703929967825388e-07
-0.7220574971554843,-0.00028378547540075516,3.764933657831247e-07
-0.7206686174898014,-0.0004229511193499791,3.835392952723965e-07
-0.7192797378832356,0.00013506328654955269,3.925447083396682e-07
-0.717890858217098,-0.0005783130917026424,4.038944751471554e-07
-0.7165019785509603,0.00023821060937789795,4.177005203488106e-07
-0.7151130988857322,0.00021647401677116207,4.33316187725258e-07
-0.7137242192778022,-0.00029675127786943367,4.500040660251056e-07
-0.7123353396118919,-0.0004823864770687747,4.6692255859620353e-07
-0.7109464599455269,0.00049676702803092,4.823877803639619e-07
-0.7095575802793892,0.0019364125233169993,4.937112784129048e-07
-0.7081687006728234,0.0008078509621689545,4.986281812841962e-07
-0.7067798210075953,0.0006147543427328372,4.968728082569231e-07
-0.7053909413414576,0.0004889131775644984,4.89205377875451e-07
-0.7040020617339824,0.0008502935621155228,4.768312435921375e-07
-0.7026131820678447,0.000321185505978816,4.61340309705476e-07
-0.7012243024017071,-0.00012608865226237942,4.4499632901756746e-07
-0.6998354227937771,-0.00017569213155821384,4.301715272319911e-07
-0.6984465431276394,-0.0013577439990399842,4.1873726842991273e-07
-0.6970576634624113,0.0003849760788847689,4.1160455978207486e-07
-0.6956687838553908,-0.00021533902998238652,4.0789787192565523e-07
-0.6942799041897079,0.00043707184858687853,4.0649829045489066e-07
-0.6928910245244797,0.00039449950565950687,4.0606088470346055e-07
-0.6915021449165497,0.0005490384280202321,4.055940632332005e-07
-0.6901132652504121,0.00046389754756859247,4.0464748864652935e-07
-0.6887243856424821,-0.0003905782408619718,4.0345722369558375e-07
-0.6873355059763444,0.0006494536158148101,4.02647931572413e-07
-0.6859466263690965,-0.0008701510088372499,4.0252269445041635e-07
-0.6845577467025041,-0.0005616044209240112,4.0358562816889e-07
-0.6831688670375033,0.0006275501100065917,4.051680234597534e-07
-0.6817799874309376,2.3380383178395192e-05,4.056862053049034e-07
-0.6803911077647999,0.000827780079973639,4.0393099288867705e-07
-0.6790022281570973,0.00012178230488757436,3.9894320302721953e-07
-0.6776133484905049,-0.00037800740389837273,3.905772114765916e-07
-0.6762244688828023,0.000491646969531967,3.7879373302248365e-07
-0.6748355892175741,0.0006739001118751808,3.6316781568041935e-07
-0.6734467096096441,7.063454635725108e-05,3.4386553006565247e-07
-0.6720578299435065,-0.00019180666989959683,3.2200993437983475e-07
-0.6706689503369407,0.0005312051804451379,2.990508931579422e-07
-0.6692800706712578,-0.0007632641097341519,2.766013138775417e-07
-0.6678911910633278,-0.0006038922317992412,2.5693675460569764e-07
-0.6665023113971902,-0.001363055855693629,2.418562080627186e-07
-0.6651134317894876,-0.0005611347525061872,2.3236607243420407e-07
-0.6637245521822397,-0.0008774099080900433,2.2815065870052382e-07
-0.662335672516102,0.00028754424225629904,2.2823862024211167e-07
-0.660946792908172,-0.0011000688396127778,2.3122835808222198e-07
-0.6595579132429439,0.0004885062830362052,2.3614746979854517e-07
-0.6581690336354686,-0.00032675743480359287,2.4162627766426713e-07
-0.6567801539702405,5.033404601118008e-05,2.470807688413728e-07
-0.6553912743623105,-4.729418249660444e-05,2.5230976100330655e-07
-0.6540023947543805,-0.0008747425985894397,2.5764120945366837e-07
-0.6526135150886976,3.143961374574289e-06,2.636619166732535e-07
-0.6512246354807676,-0.0004523314961033531,2.7045594574460576e-07
-0.6498357558728376,-0.0002807648030087595,2.7822234915230426e-07
-0.6484468762076094,-0.0005422767699959641,2.8701714241911274e-07
-0.6470579966005889,0.0009394247948155687,2.9670609870797496e-07
-0.6456691169931137,-0.0013086703998147486,3.0709794545979315e-07
-0.644280237326976,-0.0005670253238337919,3.188895551510669e-07
-0.642891357719046,0.00015123342195755285,3.3164773635600475e-07
-0.6415024781120255,0.000584448848304886,3.441689301986454e-07
-0.6401135984458879,0.0004887261500643447,3.55593309390329e-07
-0.6387247188377305,-0.00019374377627601191,3.660280848453826e-07
-0.6373358392304826,-0.00016375108725663612,3.7630752965045534e-07
-0.6359469596225527,-0.0005692142351135798,3.871287716442387e-07
-0.6345580799573245,-0.00040358218225322595,3.9871941875852935e-07
-0.6331692003498492,3.232783109030635e-05,4.103697589571646e-07
-0.6317803207421466,0.0009387948126335921,4.2057758992157276e-07
-0.6303914411351261,5.859826623177966e-05,4.2781006859503254e-07
-0.6290025614685337,0.0010753126402534008,4.313789834293828e-07
-0.6276136818608311,0.0003759501889741834,4.3094157657450594e-07
-0.6262248022538106,0.0003630623352619544,4.272058440364146e-07
-0.6248359226458806,-0.0001919144575055487,4.2141103944510747e-07
-0.6234470430377232,-9.866803166336258e-05,4.1496569180574e-07
-0.6220581633722677,-0.0003727349236464228,4.0885342759971166e-07
-0.6206692837652472,-0.0007175150190568136,4.035314189481189e-07
-0.619280404157772,0.0006619333561155294,3.985685589163328e-07
-0.617891524549842,0.001644049877231657,3.925924881317268e-07
-0.6165026449421394,0.00036619679655958137,3.851032575423625e-07
-0.6151137653351189,-0.0007821278800026477,3.7767392222023805e-07
-0.6137248856685265,-0.0013469677766048127,3.724529426462187e-07
-0.6123360060608238,-6.696199850841911e-05,3.703293195396711e-07
-0.6109471264531212,0.00032931542700409544,3.7033946367685606e-07
-0.6095582468458733,0.0003536969861179795,3.7111687773739147e-07
-0.6081693672393076,-0.00018311427147843506,3.717326345845409e-07
-0.6067804876313776,0.000339658556437028,3.716798189758835e-07
-0.6053916080234476,-0.0001731996017791948,3.704060700149768e-07
-0.6040027284159724,0.0006374704955807164,3.676168434495511e-07
-0.6026138488080424,0.0007818347888290944,3.6307333280999865e-07
-0.6012249692001124,-0.0011990422107039933,3.574413723651163e-07
-0.5998360895921824,-0.0005030452905480098,3.5214107396582604e-07
-0.5984472099844798,-0.0002007599294542306,3.473156832367726e-07
-0.5970583303781414,0.001630309486662318,3.421786985389389e-07
-0.5956694507124585,-0.0011137028937906468,3.3612364692540294e-07
-0.5942805711045285,0.000720755233915682,3.3016831053329846e-07
-0.592891691497508,-0.001148672143699625,3.248599164180703e-07
-0.591502811889578,0.00040524777387274113,3.2109550461962353e-07
-0.590113932281648,-0.000536576465934413,3.1895932194258617e-07
-0.5887250527319257,0.0005046747562724718,3.187303208161478e-07
-0.5873361731239957,-0.0003567967652258197,3.2055191594105065e-07
-0.5859472935165204,-0.0007410893721512268,3.2511910185312027e-07
-0.5845584139094999,-0.0004157971530274196,3.3285870573912406e-07
-0.583169534302252,4.7422199391800035e-06,3.433042322018295e-07
-0.5817806546950042,-5.9774673285772906e-05,3.5544666619271694e-07
-0.5803917750870742,-3.5168888088854544e-05,3.682483028006203e-07
-0.5790028954789168,0.000659831472880068,3.8063815615851505e-07
-0.5776140158712142,0.0003168454825634992,3.916615533310714e-07
-0.5762251362635116,0.0004816674000640564,4.011350335494619e-07
-0.5748362566562637,-0.0009392489162119988,4.094434403562453e-07
-0.5734473770483337,7.992085264807436e-05,4.171720779659815e-07
-0.5720584974408585,0.0004093423738831259,4.2375812715185926e-07
-0.5706696178925004,0.00025953655730037717,4.2832027853140493e-07
-0.5692807382845704,0.00025241325023150907,4.3026237378419583e-07
-0.5678918586766404,0.0006706126620716901,4.29170979518381e-07
-0.5665029790689378,0.00028877748931144254,4.248758554455686e-07
-0.5651140994612351,3.852331357445671e-05,4.178284347596314e-07
-0.5637252198537599,0.0008499159957191527,4.087276868288346e-07
-0.5623363403040376,-0.00010207122422478676,3.983882272981102e-07
-0.5609474606970171,-0.000940850726413589,3.883780685850926e-07
-0.5595585810904513,0.000759958352481549,3.799540541229702e-07
-0.5581697014825213,-0.0006612557923906248,3.733529597385392e-07
-0.5567808218745913,-0.0005471104437867469,3.69152639062522e-07
-0.5553919423250964,8.088497989700016e-05,3.671798034611642e-07
-0.554003062716939,0.0002205329652218424,3.6643305664407237e-07
-0.5526141831094638,0.00038812392900511306,3.6589690457945975e-07
-0.5512253035013064,-1.680433643758139e-05,3.6493965633224513e-07
-0.5498364239520388,-6.740462111043399e-05,3.6343426426094446e-07
-0.5484475443457004,-0.0006063128043356514,3.61326589324685e-07
-0.5470586647382252,0.0006906300113607156,3.583098763722182e-07
-0.5456697851885028,0.0004776312845207187,3.5357121802109047e-07
-0.5442809055805728,-0.00016509902368522233,3.470957291103811e-07
-0.5428920259726429,-0.00010603135311582079,3.3963242932919025e-07
-0.54150314642383,-0.0004929773645081514,3.319339252359179e-07
-0.5401142668159,2.1301711937260492e-05,3.2456205791661293e-07
-0.53872538720797,-0.00020453224325123198,3.176422638952462e-07
-0.5373365076587024,4.431801878101993e-05,3.113193628400076e-07
-0.5359476280519093,-0.0008061323725799818,3.057507718239092e-07
-0.5345587484444341,-0.0002011737539218128,3.011140220502783e-07
-0.5331698688953939,0.0005093224682028996,2.968938143412685e-07
-0.5317809892874639,0.0005616369642835739,2.92567593390779e-07
-0.5303921096793065,-0.000979432158526805,2.8864330907628194e-07
-0.5290032301298115,-0.0005302798587309976,2.8649981108108e-07
-0.5276143505218815,-0.0003670933269952492,2.867599510083661e-07
-0.5262254709730687,-3.0802605716750975e-05,2.894222803038578e-07
-0.5248365913649113,-0.0004560135409401589,2.9427756756849614e-07
-0.5234477118158711,-0.0003426346372940037,3.012105219634818e-07
-0.5220588322093054,-0.0007252287301063864,3.098125050133876e-07
-0.5206699526013754,0.0009809545849699397,3.1924481151185415e-07
-0.519281073051653,0.0004433082675023847,3.2828099952557335e-07
-0.5178921934437231,0.00021171400503416926,3.369767584469873e-07
-0.5165033138942281,-0.00012558210503099687,3.4642897482158336e-07
-0.5151144342869802,-0.0009147092508448029,3.58208731814103e-07
-0.5137255547372579,-0.0002744306504980365,3.736250115425837e-07
-0.5123366751293279,-0.0008629396629763475,3.9283665367606363e-07
-0.5109477955809698,0.0001626022277823047,4.1512013425802946e-07
-0.5095589159737219,0.0014727680087784911,4.3857562738397657e-07
-0.508170036424227,-0.0005825165732411541,4.614201860580785e-07
-0.506781156816297,-0.00014382192956619022,4.830970335307658e-07
-0.5053922772665747,-0.00027316288809875466,5.022832773447034e-07
-0.5040033977173071,0.0014122108146290557,5.166594155649411e-07
-0.5026145181093771,0.0015916597974625635,5.232835088861116e-07
-0.5012256385596547,0.0003800371943838421,5.204958160632199e-07
-0.49983675895263424,0.0018875550838775013,5.082336900609203e-07
-0.4984478794038214,0.0011897919073984298,4.871274792280345e-07
-0.4970589998545538,0.00010253854730901679,4.59757485749046e-07
-0.4956701202466238,-0.0006437550907499867,4.3006703673801566e-07
-0.4942812406969015,-0.0009899662156476197,4.018111024482967e-07
-0.492892361089881,-9.269411976442488e-05,3.774157622648838e-07
-0.49150348154015866,0.00021116023773837256,3.577568999138123e-07
-0.4901146019904363,-0.0009851736201940131,3.4330994309508477e-07
-0.4887257223829611,0.00044198703448738996,3.3451248231016017e-07
-0.48733684283323875,-0.0004074606616666365,3.309477297099049e-07
-0.4859479632844259,-0.0004986320267188482,3.3245227828064996e-07
-0.48455908367717804,-0.0004882560529048119,3.385348114042006e-07
-0.48317020412791045,-4.720090822118994e-05,3.4801940400276543e-07
-0.4817813245784155,0.00019343441235220027,3.591302380903909e-07
-0.4803924449704855,0.0004427975912175697,3.700317961000565e-07
-0.4790035654205358,0.000891380056653901,3.792558485794588e-07
-0.47761468587172295,-2.3418574882194676e-05,3.8613896864013986e-07
-0.476225806322228,-0.0003201661133348521,3.9110561470694226e-07
-0.474836926714298,0.0004971026743394447,3.9461497948840864e-07
-0.4734480471650304,0.00038257254912488214,3.9676299740315124e-07
-0.4720591676162176,-0.000988188439012161,3.9809520027097463e-07
-0.47067028806695,0.00037272937202992296,3.9930181720202007e-07
-0.46928140851722766,-0.00017191262875781987,3.9997986147921184e-07
-0.46789252890952504,0.0002584615839840154,3.9965252187581777e-07
-0.46650364936048483,0.0005597383229092312,3.9765369401472384e-07
-0.4651147698105351,0.00011227045359474275,3.9355954781980606e-07
-0.46372589026104016,0.0006949017473112384,3.875438429280059e-07
-0.46233701071131783,0.00041924060088316395,3.801347486513206e-07
-0.46094813110429733,-0.0014176278088952055,3.7271099546057873e-07
-0.45955925155571187,-0.00013608046354285364,3.6685254608207723e-07
-0.4581703720062169,0.000285811792623214,3.625335676153272e-07
-0.4567814924564946,0.00034008805481899884,3.59229443731814e-07
-0.455392612907227,-0.00013310858164594652,3.568167746823783e-07
-0.45400373335750466,-0.0004470106470744195,3.5563791382283547e-07
-0.4526148538077823,-0.00020691343116641114,3.5588727810927103e-07
-0.45122597425806,-0.0003619585447299789,3.5718451543778717e-07
-0.44983709470856503,0.0001798138571162955,3.5871636004058474e-07
-0.44844821510222665,0.0007441587852736742,3.59277877719483e-07
-0.44705933555295907,0.0003071904043756568,3.5801436698746076e-07
-0.44567045600323674,-0.0005470226188207805,3.55105525094518e-07
-0.4442815764544239,0.0005832916295056556,3.5117954653577517e-07
-0.44289269690470157,6.26698031647166e-05,3.465357273526198e-07
-0.44150381735497923,-0.0006649628255628315,3.4207761830968275e-07
-0.4401149378052569,-0.0008730824889131572,3.38847150180571e-07
-0.4387260582553072,-3.901330425604144e-05,3.369885027231728e-07
-0.437337178706267,0.00045209514107069637,3.355529713637463e-07
-0.43594829915745414,0.000329223279869284,3.33560315527024e-07
-0.43455941960841393,-0.0003563065361131823,3.3078391381925636e-07
-0.4331705400593737,-0.00035637029268276166,3.2756150187959495e-07
-0.4317816605096514,0.0005070142320549031,3.2397624901590624e-07
-0.4303927809597017,0.00025259139836242284,3.199241486362771e-07
-0.4290039014102067,-0.0005634054961199952,3.160611043661741e-07
-0.4276150218604844,-0.00034279435843365125,3.135404631768561e-07
-0.4262261423118989,-0.0004918844248119614,3.130730571743362e-07
-0.4248372628206116,-0.0007064508356937615,3.149150311674826e-07
-0.4234483832717988,-2.0597569961200435e-05,3.186984436168355e-07
-0.4220595037225312,-0.00010557650984477362,3.2332909553190664e-07
-0.42067062417280887,0.0007943295137562423,3.276787624853342e-07
-0.4192817446233139,-0.0003771645120643763,3.3092523266802357e-07
-0.41789286507381895,0.00024077542596967483,3.332122767071734e-07
-0.416503985524324,-0.0007036555138439926,3.3471316910080504e-07
-0.41511510597482904,6.458223291927467e-05,3.357226756142087e-07
-0.41372622648331436,-0.0003642881297514222,3.3595464954545647e-07
-0.4123373469345015,-0.00019079962356638447,3.350310672420742e-07
-0.41094846738614343,0.0012089919256172976,3.3225640701385283e-07
-0.4095595878364211,-3.6232407767622377e-05,3.271064165080204e-07
-0.40817070828669877,0.00033585827676474445,3.2055746239800756e-07
-0.40678182873697644,-0.0020863114465949906,3.1417883099504376e-07
-0.40539294924546176,0.0003304704033013639,3.0953069405687257e-07
-0.4040040696961942,0.0006669417855800219,3.061897710535641e-07
-0.40261519014647185,-0.000588434483192346,3.039750371928485e-07
-0.4012263105969769,-0.0003849111168792163,3.036926958620321e-07
-0.39983743110705383,-0.0006406224363664226,3.058445087014357e-07
-0.39844855155778625,-0.00012455096058339166,3.104263059186182e-07
-0.3970596720082913,0.0002848528084020696,3.1682929181526416e-07
-0.3956707924583416,-0.0003591089497807509,3.244623212553308e-07
-0.3942819129668269,-0.0003355877831949794,3.331594439338338e-07
-0.39289303341801407,-0.0001312528638980348,3.4251992222965356e-07
-0.39150415386829174,0.00025681918833231343,3.5176535697770575e-07
